as_of,calculation_version,component_reconciliation_pass_10d,component_reconciliation_pass_1d,component_reconciliation_pass_20d,component_reconciliation_pass_5d,daily_avg_price,data_quality,dealer_consecutive_buy_days,dealer_consecutive_sell_days,dealer_flow_acceleration,dealer_net_10d,dealer_net_1d,dealer_net_20d,dealer_net_5d,duplicate_stock_id,flow_price_alignment_20d,flow_price_alignment_5d,flow_price_divergence_20d,flow_price_divergence_5d,foreign_buy_rank_10d,foreign_buy_rank_1d,foreign_buy_rank_20d,foreign_buy_rank_5d,foreign_consecutive_buy_days,foreign_consecutive_sell_days,foreign_flow_acceleration,foreign_net_10d,foreign_net_1d,foreign_net_20d,foreign_net_3d,foreign_net_5d,foreign_net_pct_volume,foreign_sell_rank_10d,foreign_sell_rank_1d,foreign_sell_rank_20d,foreign_sell_rank_5d,inst_10d_avg_buy_cost,inst_10d_buy_amount,inst_10d_buy_shares,inst_10d_cost_estimate_definition,inst_10d_sell_shares,inst_20d_avg_buy_cost,inst_20d_buy_amount,inst_20d_buy_shares,inst_20d_cost_estimate_definition,inst_20d_sell_shares,inst_5d_avg_buy_cost,inst_5d_buy_amount,inst_5d_buy_shares,inst_5d_cost_estimate_definition,inst_5d_sell_shares,inst_acceleration,inst_cost_position,inst_flow_amount_10d,inst_flow_amount_1d,inst_flow_amount_20d,inst_flow_amount_3d,inst_flow_amount_5d,inst_flow_amount_percentile_20d,inst_flow_amount_percentile_5d,inst_flow_amount_rank_20d,inst_flow_amount_rank_5d,inst_flow_trend,inst_net_10d_shares,inst_net_1d_shares,inst_net_20d_shares,inst_net_3d_shares,inst_net_5d_shares,inst_net_pct_turnover_20d,inst_net_pct_turnover_5d,inst_net_pct_volume_20d,inst_net_pct_volume_5d,institutional_age_days,institutional_buy_rank_10d,institutional_buy_rank_1d,institutional_buy_rank_20d,institutional_buy_rank_5d,institutional_component_reconciliation_10d,institutional_component_reconciliation_1d,institutional_component_reconciliation_20d,institutional_component_reconciliation_5d,institutional_consecutive_buy_days,institutional_consecutive_sell_days,institutional_flow_acceleration,institutional_flow_grade,institutional_generated_at,institutional_net_10d,institutional_net_1d,institutional_net_20d,institutional_net_3d,institutional_net_5d,institutional_net_pct_volume,institutional_sell_rank_10d,institutional_sell_rank_1d,institutional_sell_rank_20d,institutional_sell_rank_5d,institutional_stale,market,market_data_quality,mixed_snapshot,name,price_response_to_flow,price_return_20d,price_return_5d,price_vs_inst_10d_cost_pct,price_vs_inst_20d_cost_pct,price_vs_inst_5d_cost_pct,rank_universe,rank_universe_count,reference_close,row_count,security_type,security_type_source,source,stock_id,stock_name,symbol,trust_buy_rank_10d,trust_buy_rank_1d,trust_buy_rank_20d,trust_buy_rank_5d,trust_consecutive_buy_days,trust_consecutive_sell_days,trust_flow_acceleration,trust_net_10d,trust_net_1d,trust_net_20d,trust_net_3d,trust_net_5d,trust_net_pct_volume,trust_sell_rank_10d,trust_sell_rank_1d,trust_sell_rank_20d,trust_sell_rank_5d
2026-09-15,institutional_features_v2,True,True,True,True,43.347233541949954,GOOD,1,0,-3000.0,1000.0,1000.0,4000.0,-1000.0,False,SELL_WITH_PRICE_UP,SELL_WITH_PRICE_UP,FLOW_PRICE_DIVERGENCE,FLOW_PRICE_DIVERGENCE,756,895,499,725,0,1,283166.0,-634846.0,-290952.0,-17890.0,-350165.0,-175840.0,-5.200259090694612,288,188,535,334,41.45370544956741,20968113.290500186,505820.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,1139666.0,40.294948270046895,68497140.7945631,1699894.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,1713784.0,41.74067626822919,16116575.995278507,386112.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,562952.0,DECELERATING,ABOVE_20D_COST,-27025877.08043821,-12568617.059955474,-2626743.1841674424,-14657766.0597451,-7425464.8104332145,46.12403100775194,32.73415326395459,557,712,PERSISTENT_SELL,-633846.0,-289952.0,-13890.0,-349165.0,-176840.0,-0.12289411396705387,-1.5740306321089206,-0.02789436690430766,-1.588734039327546,0,752,892,489,714,0.0,0.0,0.0,0.0,0,1,280166.0,UNKNOWN,2026-09-15T08:30:17.526921+00:00,-633846.0,-289952.0,-13890.0,-349165.0,-176840.0,-5.182385836375361,292,191,545,345,False,TSE,GOOD,False,中揚光,UNKNOWN,19.77559607293129,2.0310633213858953,3.0064732137126793,5.968618482483312,2.2982946553288253,TSE_COMMONSTOCK,1082,42.7,1329,ordinary_stock,TWSE_ISIN_C_PUBLIC,TWSE_T86,6668,中揚光,6668,714,776,724,729,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720,777,684,737
2026-09-15,institutional_features_v2,False,True,False,True,2309.7100829284227,GOOD,1,0,2074669.0,-1286081.0,327216.0,-539150.0,394294.0,False,SELL_WITH_PRICE_DOWN,SELL_WITH_PRICE_DOWN,NONE,NONE,992,980,987,972,0,5,4124090.0,-8423624.0,-772694.0,-10124082.0,-1610504.0,-2149767.0,-27.91839253557482,52,103,47,87,,,0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,11363846.0,6907.342781661868,1888799068.9598744,273448.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,12420957.0,,,0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,2562820.0,DECELERATING,BELOW_20D_COST,-28691278615.98014,-1028925028.3227879,-33951390649.361404,-2557851649.341991,-5970633805.198184,0.09689922480620156,0.6622516556291391,1032,1051,PERSISTENT_SELL,-11363846.0,-445478.0,-12147509.0,-1111805.0,-2562820.0,-16.044000398761053,-19.380942706049183,-20.809249040111467,-19.32907777155302,0,1009,933,998,979,13593.0,0.0,118725.0,0.0,0,12,6238206.0,UNKNOWN,2026-09-15T08:30:17.526921+00:00,-11363846.0,-445478.0,-12147509.0,-1111805.0,-2562820.0,-16.095672633620552,35,150,36,80,False,TSE,GOOD,False,緯穎,UNKNOWN,-63.68627450980392,-0.4301075268817178,,-66.48494112459518,,TSE_COMMONSTOCK,1082,2315.0,1329,ordinary_stock,TWSE_ISIN_C_PUBLIC,TWSE_T86,6669,緯穎,6669,1021,777,999,1040,0,0,53040.0,-1667734.0,0.0,-1603002.0,183192.0,-807347.0,0.0,23,778,35,19
2026-09-15,institutional_features_v2,False,True,False,True,270.9854425406726,GOOD,0,8,-28752.0,-109386.0,-38069.0,-108917.0,-69069.0,False,BUY_WITH_PRICE_UP,SELL_WITH_PRICE_DOWN,NONE,NONE,240,141,186,297,1,0,-14770.0,112336.0,46100.0,775963.0,25393.0,48783.0,28.079450836597086,804,942,848,762,277.2034880614655,29747815.117828112,107314.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,55412.0,276.1831736719872,289987084.8752868,1049981.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,204350.0,278.78264970931207,3985476.7602443253,14296.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,54802.0,REVERSING,BELOW_20D_COST,14494199.959102854,-1075541.2214439295,233533928.72399932,-12830712.273468297,-11100316.839239309,89.34108527131784,29.706717123935668,111,744,SHORT_TERM_SELL,51902.0,-3969.0,845631.0,-46676.0,-40506.0,20.123950325915978,-5.882566860586206,20.078215744581026,-5.913077498014668,0,289,362,187,549,-11000.0,0.0,-9545.0,0.0,0,4,-132914.0,UNKNOWN,2026-09-15T08:30:17.526921+00:00,51902.0,-3969.0,845631.0,-46676.0,-40506.0,-2.417512806300517,755,721,847,510,False,TSE,GOOD,False,復盛應用,UNKNOWN,1.3108614232209659,-3.220035778175312,-2.4182553070829838,-2.057755219634383,-2.971006164819945,TSE_COMMONSTOCK,1082,270.5,1329,ordinary_stock,TWSE_ISIN_C_PUBLIC,TWSE_T86,6670,復盛應用,6670,145,962,143,930,0,2,-100392.0,59952.0,-12000.0,188130.0,-19000.0,-20220.0,-7.3091845995480496,899,121,891,129
2026-09-15,institutional_features_v2,False,True,,True,22.79891304347826,GOOD,0,0,0.0,0.0,0.0,,0.0,False,UNKNOWN,BUY_WITH_PRICE_DOWN,UNKNOWN,FLOW_PRICE_DIVERGENCE,443,296,,392,0,1,8516.0,-8416.0,-1000.0,,-950.0,50.0,-28.604118993135014,601,798,,667,23.033079293803326,70250.89184610014,3050.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,12466.0,,,,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,,22.98724393506136,24136.606131814427,1050.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,1000.0,REVERSING,UNKNOWN,-216942.7339201377,-22798.91304347826,,-21659.905951279678,1337.6930883361665,,64.33301797540209,,378,UNKNOWN,-9416.0,-1000.0,,-950.0,50.0,,0.27945456011033815,,0.2391086031275405,0,439,301,,373,-1000.0,0.0,,0.0,0,1,9516.0,UNKNOWN,2026-09-15T08:30:17.526921+00:00,-9416.0,-1000.0,,-950.0,50.0,-28.604118993135014,605,791,,686,False,TSE,GOOD,False,三能-KY,UNKNOWN,,-1.0869565217391353,-1.2290119362350471,,-1.0320677665037747,TSE_COMMONSTOCK,1082,22.75,1329,ordinary_stock,TWSE_ISIN_C_PUBLIC,TWSE_T86,6671,三能-KY,6671,715,778,,730,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,721,779,,738
2026-09-15,institutional_features_v2,False,True,False,True,296.2704977003001,GOOD,3,0,39080.0,104538.0,11116.0,25638.0,71809.0,False,BUY_WITH_PRICE_UP,BUY_WITH_PRICE_DOWN,NONE,FLOW_PRICE_DIVERGENCE,561,41,244,92,2,0,1845773.0,-111975.0,500330.0,396500.0,231201.0,866899.0,11.899362591056297,483,1042,790,967,297.48293033721905,746742544.1812782,2510203.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,2502598.0,291.1967010491848,1519236379.057725,5217217.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,4512394.0,299.7166007149816,524202236.63429785,1748993.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,725285.0,REVERSING,NEAR_20D_COST,13459004.299264848,178190705.7598547,228994045.7268069,105963334.83102024,308955548.5211864,89.05038759689923,95.6480605487228,114,47,PERSISTENT_BUY,7605.0,601446.0,704823.0,359859.0,1023708.0,0.8210032650897839,4.479656748437288,0.7295666921026775,4.446051772276545,0,382,34,199,87,-59958.0,0.0,-129315.0,0.0,2,0,2039811.0,UNKNOWN,2026-09-15T08:30:17.526921+00:00,7605.0,601446.0,704823.0,359859.0,1023708.0,14.304207289070106,662,1049,835,972,False,TSE,GOOD,False,騰輝電子-KY,UNKNOWN,2.464788732394374,-2.8380634390651083,-2.1792612873182904,-0.06754920247245,-2.908280920772466,TSE_COMMONSTOCK,1082,291.0,1329,ordinary_stock,TWSE_ISIN_C_PUBLIC,TWSE_T86,6672,騰輝電子-KY,6672,140,51,112,100,1,0,95000.0,75000.0,90000.0,412000.0,90000.0,85000.0,2.1404725545041607,904,1033,922,959
2026-09-15,institutional_features_v2,,True,,,15.7125,GOOD,0,0,,,0.0,,,False,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,315,,,0,1,,,-2000.0,,-4000.0,,-50.0,,774,,,,,,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,,,,,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,,,,,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,,UNKNOWN,UNKNOWN,,-31425.0,,-63172.51338944147,,,,,,UNKNOWN,,-2000.0,,-4000.0,,,,,,0,,324,,,,0.0,,,0,1,,UNKNOWN,2026-09-15T08:30:17.526921+00:00,,-2000.0,,-4000.0,,-50.0,,765,,,False,TSE,GOOD,False,鋐寶科技,UNKNOWN,,,,,,TSE_COMMONSTOCK,1082,15.6,1329,ordinary_stock,TWSE_ISIN_C_PUBLIC,TWSE_T86,6674,鋐寶科技,6674,,779,,,0,0,,,0.0,,0.0,,0.0,,780,,
2026-09-15,institutional_features_v2,False,True,False,True,72.33963668459234,GOOD,0,1,-7000.0,5000.0,-157.0,-12000.0,-1000.0,False,BUY_WITH_PRICE_UP,SELL_WITH_PRICE_UP,NONE,FLOW_PRICE_DIVERGENCE,436,819,362,546,0,1,-59222.0,-5994.0,-153000.0,83648.0,-80608.0,-32608.0,-1.9708438767040073,608,264,672,513,63.75408075298093,13806201.203381034,216554.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,224548.0,63.03076416855277,20182198.563713923,320196.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,255548.0,65.4877223344771,7828991.7173644025,119549.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,153157.0,REVERSING,ABOVE_20D_COST,-1628913.930705816,-11079321.735702109,2832131.37215995,-6189276.21461854,-3250330.018337706,65.89147286821705,41.248817407757805,353,622,SHORT_TERM_SELL,-7994.0,-153157.0,64648.0,-81608.0,-33608.0,0.31430264796830704,-0.39390704904493473,0.5026613886495158,-0.28899047581704,0,436,816,380,536,-7000.0,0.0,-7000.0,0.0,0,1,-59222.0,UNKNOWN,2026-09-15T08:30:17.526921+00:00,-7994.0,-153157.0,64648.0,-81608.0,-33608.0,-1.972866245910821,608,267,654,523,False,TSE,GOOD,False,伊雲谷,UNKNOWN,14.168039538714972,12.866449511400656,8.698924337889945,9.946311002485132,5.82136243195599,TSE_COMMONSTOCK,1082,69.3,1329,ordinary_stock,TWSE_ISIN_C_PUBLIC,TWSE_T86,6689,伊雲谷,6689,716,780,725,731,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,722,781,685,739
2026-09-15,institutional_features_v2,False,True,False,True,612.9948385056399,GOOD,1,0,-27565.0,-10379.0,5370.0,-4834.0,-18972.0,False,SELL_WITH_PRICE_DOWN,SELL_WITH_PRICE_DOWN,NONE,NONE,784,655,907,813,0,1,100928.0,-783756.0,-42088.0,-3376356.0,-241749.0,-341414.0,-17.064962657216768,260,428,127,246,622.8610565119901,164036064.9819412,263359.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,1045290.0,624.6718595520919,284400604.2168764,455280.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,3787121.0,621.2445686564016,6985273.92997258,11244.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,373630.0,DECELERATING,BELOW_20D_COST,-478656277.8121238,-20055965.126227528,-2085954703.065134,-155555118.70165518,-222865325.07085294,3.5852713178294575,9.271523178807946,996,960,PERSISTENT_SELL,-781931.0,-32718.0,-3331841.0,-254346.0,-362386.0,-26.077303080491447,-20.848848632150393,-26.0178078997645,-20.90251116689431,0,778,597,910,810,3204.0,0.0,349.0,0.0,0,4,57159.0,UNKNOWN,2026-09-15T08:30:17.526921+00:00,-781931.0,-32718.0,-3331841.0,-254346.0,-362386.0,-13.265810877656769,266,486,124,249,False,TSE,GOOD,False,洋基工程,UNKNOWN,-13.881019830028329,-1.7770597738287597,-2.3859344482398237,-2.6688987661531716,-2.1319411588653914,TSE_COMMONSTOCK,1082,608.0,1329,ordinary_stock,TWSE_ISIN_C_PUBLIC,TWSE_T86,6691,洋基工程,6691,181,135,180,872,2,0,-13000.0,9000.0,4000.0,49000.0,5000.0,-2000.0,1.621836405361791,862,952,854,188
2026-09-15,institutional_features_v2,False,True,False,True,45.95241662381873,GOOD,1,0,501.0,507.0,620.0,918.0,504.0,False,SELL_WITH_PRICE_DOWN,SELL_WITH_PRICE_DOWN,NONE,NONE,782,629,813,667,0,3,553800.0,-779742.0,-36202.0,-1351267.0,-141202.0,-112971.0,-16.04670129962235,262,454,221,392,49.25564518824294,14327679.094936859,290884.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,1069785.0,49.07476963436031,17571810.16481832,358062.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,1708077.0,47.73402240684872,4815885.520626968,100890.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,213357.0,DECELERATING,BELOW_20D_COST,-37304262.67483422,-1635078.8883087179,-64750307.83367915,-6557182.81700067,-5153977.845097154,23.449612403100776,36.423841059602644,791,673,PERSISTENT_SELL,-778901.0,-35582.0,-1350015.0,-140949.0,-112467.0,-18.51783597555976,-8.898691458711498,-18.645781597619113,-9.110187854540918,0,777,615,814,647,334.0,0.0,334.0,0.0,0,3,553967.0,UNKNOWN,2026-09-15T08:30:17.526921+00:00,-778901.0,-35582.0,-1350015.0,-140949.0,-112467.0,-15.771883477243312,267,468,220,412,False,TSE,GOOD,False,芯鼎,UNKNOWN,-3.9999999999999925,-3.1847133757961776,-7.4217791164280955,-7.080562293515902,-4.470652794897378,TSE_COMMONSTOCK,1082,45.6,1329,ordinary_stock,TWSE_ISIN_C_PUBLIC,TWSE_T86,6695,芯鼎,6695,717,781,726,732,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723,782,686,740
2026-09-15,institutional_features_v2,True,True,True,True,31.444752433025176,GOOD,0,0,0.0,0.0,0.0,2000.0,0.0,False,BUY_WITH_PRICE_UP,BUY_WITH_PRICE_UP,NONE,NONE,172,127,239,214,8,0,50278.0,315542.0,58000.0,411542.0,81010.0,182910.0,44.16759317077628,872,957,795,845,31.875522124030866,11333086.887022182,355542.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,40000.0,31.9902950412539,16332389.21095185,510542.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,97000.0,31.52110201274658,5765524.769151477,182910.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,0,ACCELERATING,NEAR_20D_COST,10051818.542588871,1823795.6411154603,13290194.668390796,2546344.3909974755,5765524.769151477,74.8062015503876,78.3349101229896,261,230,PERSISTENT_BUY,315542.0,58000.0,413542.0,81010.0,182910.0,16.955994987313293,29.751870154899873,16.802597454309502,29.74809022497695,0,182,127,242,206,0.0,0.0,0.0,0.0,8,0,50278.0,UNKNOWN,2026-09-15T08:30:17.526921+00:00,315542.0,58000.0,413542.0,81010.0,182910.0,44.16759317077628,862,956,792,853,False,TSE,GOOD,False,旭暉應材,UNKNOWN,1.4516129032257963,0.31897926634767426,-1.334949502552829,-1.6889342238236682,-0.2255695651688483,TSE_COMMONSTOCK,1082,31.45,1329,ordinary_stock,TWSE_ISIN_C_PUBLIC,TWSE_T86,6698,旭暉應材,6698,718,782,727,733,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724,783,687,741
2026-09-15,institutional_features_v2,False,True,False,True,146.926110345471,GOOD,0,1,462085.0,396819.0,-119504.0,495428.0,429452.0,False,SELL_WITH_PRICE_UP,BUY_WITH_PRICE_UP,FLOW_PRICE_DIVERGENCE,NONE,809,931,782,137,0,2,1886135.0,-1017583.0,-453863.0,-997721.0,265910.0,434276.0,-2.370815664162751,235,152,252,922,133.85806595622688,225789108.4936444,1686780.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,2334525.0,130.11509335677252,334794072.22767043,2573061.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,3106746.0,134.87929809967008,205354001.1153439,1522502.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,658774.0,REVERSING,ABOVE_20D_COST,-83910931.73845862,-84242583.11045167,-70361903.81544665,87662727.84969376,110506900.33048452,22.771317829457363,92.2421948912015,798,83,MIXED,-647745.0,-573367.0,-533685.0,681336.0,863728.0,-0.6794136903959058,1.5305462462636297,-0.7073407934503253,1.7165917253023955,0,757,954,717,98,-26981.0,0.0,-31392.0,0.0,0,1,2375201.0,UNKNOWN,2026-09-15T08:30:17.526921+00:00,-647745.0,-573367.0,-533685.0,681336.0,863728.0,-2.9950612077080616,287,129,317,961,False,TSE,GOOD,False,惠特,UNKNOWN,24.242424242424242,15.7258064516129,7.203102760296964,10.286974629858193,6.391419603888804,TSE_COMMONSTOCK,1082,143.5,1329,ordinary_stock,TWSE_ISIN_C_PUBLIC,TWSE_T86,6706,惠特,6706,719,783,728,734,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,725,784,688,742
2026-09-15,institutional_features_v2,False,True,False,True,365.7511765140454,GOOD,2,0,-11671.0,44373.0,17481.0,138981.0,16351.0,False,SELL_WITH_PRICE_DOWN,BUY_WITH_PRICE_UP,NONE,NONE,490,64,795,197,2,0,458357.0,-31103.0,214066.0,-1149215.0,113560.0,213627.0,8.151858088681626,554,1019,239,862,347.5377264053415,309287029.1617168,889938.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,929818.0,392.5391702358898,535892512.5101856,1365195.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,2443218.0,355.2037039222584,214151602.68732175,602898.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,433920.0,REVERSING,BELOW_20D_COST,-1110317.7925082408,62377765.9009409,-373583761.4422451,29674452.24096,68595721.15489747,11.046511627906977,90.25543992431409,919,104,SHORT_TERM_BUY,-39880.0,170547.0,-1078023.0,67527.0,168978.0,-3.371819435512692,2.764252612870776,-3.699070750115739,2.3828382847591727,0,494,72,790,213,7850.0,0.0,-38789.0,0.0,2,0,377836.0,UNKNOWN,2026-09-15T08:30:17.526921+00:00,-39880.0,170547.0,-1078023.0,67527.0,168978.0,6.494608865725455,550,1011,244,846,False,TSE,GOOD,False,嘉基,UNKNOWN,-20.11173184357542,0.8462623413258097,2.866530116802135,-8.92628631553728,0.6464730103839633,TSE_COMMONSTOCK,1082,357.5,1329,ordinary_stock,TWSE_ISIN_C_PUBLIC,TWSE_T86,6715,嘉基,6715,927,1022,891,967,0,1,-61000.0,-61000.0,-61000.0,-29000.0,-61000.0,-61000.0,-2.3229440612221426,118,62,143,93
2026-09-15,institutional_features_v2,False,True,False,True,180.56901118872776,GOOD,0,1,2922.0,-28146.0,-8111.0,-19306.0,-12612.0,False,SELL_WITH_PRICE_DOWN,BUY_WITH_PRICE_DOWN,NONE,FLOW_PRICE_DIVERGENCE,126,465,556,148,0,1,168798.0,577192.0,-11000.0,-96211.0,122622.0,372995.0,-3.8593918300183496,918,626,478,911,185.19743028484086,115679130.089099,624626.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,93939.0,187.080940859109,154749238.49795607,827178.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,926071.0,183.11593162762875,70590092.94686112,385494.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,34111.0,ACCELERATING,BELOW_20D_COST,98100469.67180678,-6159389.540658693,-23003151.122424804,15949852.970029041,64430703.40620242,31.686046511627907,89.87701040681173,706,108,MIXED,530687.0,-34111.0,-98893.0,87546.0,351383.0,-1.0944029452675066,14.39525796249706,-0.8943783752399008,14.29519334431765,0,138,604,561,162,-17359.0,0.0,-31376.0,0.0,0,1,172079.0,UNKNOWN,2026-09-15T08:30:17.526921+00:00,530687.0,-34111.0,-98893.0,87546.0,351383.0,-11.967974064886903,906,479,473,897,False,TSE,GOOD,False,力智,UNKNOWN,-8.905852417302796,-1.9178082191780854,-3.346391078595945,-4.319489105624486,-2.247719022066641,TSE_COMMONSTOCK,1082,179.0,1329,ordinary_stock,TWSE_ISIN_C_PUBLIC,TWSE_T86,6719,力智,6719,849,976,181,908,0,1,-17000.0,-1000.0,-15000.0,48000.0,-15000.0,-9000.0,-5.262807040934113,200,114,853,152
2026-09-15,institutional_features_v2,,True,,True,32.126756238003836,GOOD,0,0,,,0.0,,0.0,False,UNKNOWN,SELL_WITH_PRICE_DOWN,UNKNOWN,NONE,,428,,502,0,2,,,-8000.0,,-18000.0,-20000.0,-61.42034548944337,,660,,559,,,,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,,,,,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,,,,0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,20000.0,UNKNOWN,UNKNOWN,,-257014.0499040307,,-579293.7993821101,-644532.4546729085,,53.169347209082304,,496,UNKNOWN,,-8000.0,,-18000.0,-20000.0,,-16.265167032530172,,-16.417665407978983,0,,435,,492,,0.0,,0.0,0,2,,UNKNOWN,2026-09-15T08:30:17.526921+00:00,,-8000.0,,-18000.0,-20000.0,-61.42034548944337,,653,,567,False,TSE,GOOD,False,輝創,UNKNOWN,,-2.5875190258751957,,,,TSE_COMMONSTOCK,1082,32.0,1329,ordinary_stock,TWSE_ISIN_C_PUBLIC,TWSE_T86,6722,輝創,6722,,784,,735,0,0,,,0.0,,0.0,0.0,0.0,,785,,743
2026-09-15,institutional_features_v2,False,True,False,True,44.75718126445738,GOOD,0,0,-233.0,233.0,0.0,2460.0,0.0,False,SELL_WITH_PRICE_UP,BUY_WITH_PRICE_DOWN,FLOW_PRICE_DIVERGENCE,FLOW_PRICE_DIVERGENCE,698,712,651,273,0,1,547048.0,-402028.0,-67950.0,-316843.0,-11950.0,72510.0,-27.72145546820498,346,371,383,786,45.242175197948505,13201395.269710187,291794.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,693927.0,44.365986438126114,32319378.872554608,728472.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,1043193.0,45.124094456913774,8097969.991237746,179460.0,POSITIVE_DAILY_NET_FLOW_WEIGHTED_AVG_PRICE,106950.0,REVERSING,NEAR_20D_COST,-18648091.32744346,-3041250.466919879,-15164437.611405443,-506786.2739392015,3289920.5896530556,36.240310077519375,76.44276253547777,659,250,SHORT_TERM_SELL,-402133.0,-67950.0,-314721.0,-11950.0,72510.0,-3.977763519629835,4.5101139136315584,-3.729776909753599,4.488449253472652,0,700,707,654,258,-338.0,0.0,-338.0,0.0,0,1,547153.0,UNKNOWN,2026-09-15T08:30:17.526921+00:00,-402133.0,-67950.0,-314721.0,-11950.0,72510.0,-27.72145546820498,344,376,380,801,False,TSE,GOOD,False,澤米,UNKNOWN,3.512880562060894,-2.212389380530977,-2.30354794699561,-0.37412993928941374,-2.0478958481840115,TSE_COMMONSTOCK,1082,44.2,1329,ordinary_stock,TWSE_ISIN_C_PUBLIC,TWSE_T86,6742,澤米,6742,720,785,729,736,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726,786,689,744
